,AIBL,AIBR,ALA,ALNL,ASKL,AVAL,AVAR,AVBL,AVEL,AVER,AVFL,AVFR,DA1,DA9,DB1,DB2,DVA,DVB,DVC,PHAL,RIBL,RIBR,RID,RIML,RIMR,RIVL,RIVR,RMED,RMEV,SIADL,SIADR,SIAVL,SIAVR,SMDDR,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR,VA1,VA11,VA12,VB1,VB2,VD13,train_test_label,time_in_seconds,tau
2264,-0.20967546,0.043933105,-0.15929869,-0.16116053,-0.03130936,0.009587303,0.07263185,-0.39495593,-0.00820414,-0.082569815,-0.25858325,-0.12008072,-0.17418872,0.0013125706,-0.38943475,-0.30713898,-0.3044282,-0.20436025,-0.33856824,-0.05079532,-0.32570097,-0.16361779,-0.38732305,-0.091758914,-0.07842034,-0.14708345,-0.38454837,-0.48875135,-0.50884926,-0.37354058,-0.22278263,-0.33104396,-0.37832308,-0.50628173,-0.31843764,-0.5058407,-0.116757914,-0.15972966,-0.21756151,-0.10497627,-0.20782575,-0.014755815,-0.16774121,-0.2677683,-0.06876957,-0.1768449,train,448.64587,1
2265,-0.20612997,0.04757559,-0.16231379,-0.16780445,-0.034300707,0.010421101,0.07656942,-0.39629143,-0.010640302,-0.08987867,-0.26828927,-0.12585588,-0.1774345,0.008008687,-0.39016786,-0.312971,-0.3024825,-0.20910254,-0.345038,-0.051693924,-0.32709843,-0.16718993,-0.38247606,-0.09519948,-0.074090585,-0.15062445,-0.38248143,-0.48460308,-0.5069204,-0.37978274,-0.22476305,-0.3305211,-0.38325337,-0.49561453,-0.31161043,-0.5065416,-0.1156143,-0.16973978,-0.22283526,-0.113036714,-0.2035311,-0.013603471,-0.1638011,-0.26622728,-0.07025574,-0.17641008,train,448.84402,1
2266,-0.21282925,0.047392752,-0.16057017,-0.16507892,-0.03808143,0.008860502,0.07545838,-0.39768684,-0.010220287,-0.08839999,-0.2675528,-0.12630177,-0.1762136,0.01099193,-0.39357147,-0.31261343,-0.30560863,-0.20242554,-0.34489924,-0.04809556,-0.32657918,-0.1673033,-0.38393703,-0.096103325,-0.07268621,-0.14765936,-0.38193467,-0.488584,-0.5074973,-0.3751999,-0.2243107,-0.3304397,-0.3761125,-0.5014601,-0.31469256,-0.507331,-0.11460731,-0.16997407,-0.2243144,-0.11241574,-0.20598477,-0.016153939,-0.1684614,-0.27017343,-0.06864487,-0.17685959,train,449.0422,1
2267,-0.21543635,0.044190917,-0.16145365,-0.16516218,-0.033568807,0.009463999,0.07372233,-0.39225098,-0.00620812,-0.09054694,-0.27317482,-0.12894887,-0.18322027,0.0039505456,-0.3901608,-0.31544644,-0.3078403,-0.20890738,-0.34245095,-0.054024376,-0.32754347,-0.16726986,-0.38817737,-0.101067,-0.07956715,-0.14186062,-0.3864204,-0.4909193,-0.5097525,-0.37709644,-0.22567564,-0.33262128,-0.3785768,-0.50193155,-0.31643835,-0.5064838,-0.11580317,-0.16494852,-0.2250179,-0.10722275,-0.21129584,-0.014109075,-0.17226273,-0.2651385,-0.07380782,-0.18034707,train,449.24036,1
2268,-0.21515584,0.04387713,-0.1668485,-0.16156937,-0.03646405,0.010443054,0.075763345,-0.39529574,-0.003360794,-0.085505575,-0.26869732,-0.13313967,-0.18300997,0.010311294,-0.38788098,-0.31313837,-0.30626085,-0.20591868,-0.34732926,-0.049070414,-0.33308852,-0.16122548,-0.38358638,-0.105521195,-0.08249514,-0.14053339,-0.38563985,-0.49051404,-0.5043562,-0.37717786,-0.22399071,-0.33525604,-0.3801356,-0.50338924,-0.31265336,-0.5092963,-0.11210049,-0.16312632,-0.2224215,-0.108292356,-0.21181928,-0.016699225,-0.1769368,-0.26794228,-0.072577655,-0.18548292,train,449.43854,1
2269,-0.21417099,0.04320303,-0.166876,-0.15947056,-0.035631504,0.0075376034,0.072319224,-0.39707822,-0.0079064695,-0.08712073,-0.26865447,-0.12929492,-0.18397786,0.0053196363,-0.3848124,-0.31789315,-0.30551052,-0.20609686,-0.3492786,-0.05216862,-0.33588132,-0.160412,-0.3864405,-0.10149049,-0.08010128,-0.14484201,-0.38552406,-0.48933053,-0.50858176,-0.37750825,-0.22738321,-0.33502233,-0.37738532,-0.49952757,-0.31800652,-0.5098392,-0.11298823,-0.1617877,-0.22790202,-0.11316138,-0.21010432,-0.014940463,-0.17139398,-0.2719614,-0.0730467,-0.18472265,train,449.6367,1
2270,-0.21540645,0.04909176,-0.16053835,-0.16383094,-0.03412377,0.0092379,0.073229104,-0.40124917,-0.006279818,-0.092791595,-0.2712825,-0.12844363,-0.18035482,0.008581525,-0.38565776,-0.31681415,-0.3033399,-0.20476606,-0.34773868,-0.052773517,-0.33779347,-0.1628317,-0.38544285,-0.100350454,-0.07716064,-0.14520797,-0.38167217,-0.49162665,-0.50670123,-0.378862,-0.2277227,-0.33737248,-0.37857065,-0.4999248,-0.31586543,-0.5079483,-0.111035384,-0.16661674,-0.22322503,-0.10823638,-0.21086612,-0.0152556375,-0.1705074,-0.27774578,-0.07025041,-0.18121476,train,449.83487,1
2271,-0.21686524,0.045128267,-0.16688584,-0.15963271,-0.03569966,0.008682653,0.073843196,-0.3978876,-0.008255956,-0.08476657,-0.26712006,-0.12894243,-0.18019381,0.0061481185,-0.38605395,-0.31753045,-0.3090247,-0.20213073,-0.3528626,-0.052566264,-0.3356765,-0.16175576,-0.38785914,-0.10236077,-0.079306334,-0.14341435,-0.38712126,-0.4907088,-0.5066808,-0.37692752,-0.22659546,-0.33486533,-0.3798485,-0.49983722,-0.3173328,-0.5097708,-0.11103346,-0.16130409,-0.22709897,-0.1130167,-0.21186517,-0.013047621,-0.17418805,-0.27514833,-0.07356038,-0.18403202,train,450.03302,1
2272,-0.21470472,0.04350512,-0.1646155,-0.16162059,-0.03403651,0.0076137036,0.07378283,-0.3943026,-0.011468612,-0.08987345,-0.27081132,-0.13000691,-0.18141802,0.006697582,-0.3835094,-0.32076597,-0.3095353,-0.2035071,-0.34991512,-0.055116445,-0.3337077,-0.16605988,-0.38485163,-0.10308931,-0.07725991,-0.14441107,-0.38216746,-0.48832798,-0.5069839,-0.37786976,-0.22621208,-0.33298308,-0.37386623,-0.49928668,-0.31664073,-0.50941396,-0.11607323,-0.16480988,-0.22819488,-0.11217343,-0.2113809,-0.010321178,-0.1709205,-0.27402535,-0.07027823,-0.18081999,train,450.2312,1
2273,-0.21361291,0.04821722,-0.16349053,-0.1645013,-0.03106648,0.0034251027,0.0790278,-0.3993302,-0.014183846,-0.09534003,-0.27546865,-0.12950715,-0.17955217,0.0053021554,-0.38706884,-0.32021827,-0.31060618,-0.21205269,-0.35349083,-0.066232115,-0.33574876,-0.16575482,-0.3855539,-0.105516486,-0.07774663,-0.14756857,-0.38513434,-0.4871147,-0.51275027,-0.38070238,-0.23275408,-0.33109963,-0.37881607,-0.49732155,-0.32066834,-0.50966287,-0.115609854,-0.16557632,-0.22908719,-0.11924986,-0.21281293,-0.01197318,-0.16859445,-0.2787435,-0.07012087,-0.18571067,train,450.42935,1
2274,-0.21045569,0.047889736,-0.15824205,-0.16102749,-0.02857107,0.006987866,0.074955806,-0.39725763,-0.014291083,-0.09689092,-0.2715361,-0.12899885,-0.17479235,0.008965895,-0.38045952,-0.32049268,-0.30547386,-0.20707887,-0.3492946,-0.060452186,-0.3223362,-0.17304501,-0.3850913,-0.10108398,-0.071064666,-0.15475886,-0.3775829,-0.48843518,-0.51142085,-0.37385815,-0.2289826,-0.32920563,-0.37016323,-0.4962353,-0.32131493,-0.50213075,-0.11614336,-0.17149667,-0.22759284,-0.117429584,-0.2117657,-0.008283086,-0.16584536,-0.2762507,-0.0660534,-0.17329012,train,450.62753,1
2275,-0.21107389,0.047890615,-0.14961347,-0.15480682,-0.033817578,0.019799773,0.07669273,-0.38888037,-0.008665672,-0.10417189,-0.26642984,-0.13196154,-0.16531932,0.02491301,-0.385137,-0.30671465,-0.29627278,-0.2035591,-0.34336084,-0.061110247,-0.3219605,-0.17223299,-0.38635132,-0.1068282,-0.07589933,-0.15122242,-0.37706906,-0.49702793,-0.49614918,-0.36860868,-0.22496998,-0.33131212,-0.3705648,-0.4949573,-0.31559363,-0.5045287,-0.11833189,-0.17233464,-0.22131996,-0.10865663,-0.21308842,-0.026388854,-0.17931771,-0.2777937,-0.05915818,-0.17700003,train,450.82568,1
2276,-0.21094862,0.052172307,-0.15179151,-0.14812742,-0.030725744,0.018144451,0.077621445,-0.3961763,-0.013258928,-0.10331458,-0.2680345,-0.13090867,-0.17313966,0.024612427,-0.38405663,-0.3043108,-0.29073402,-0.20987996,-0.34534436,-0.06753099,-0.31938988,-0.1626517,-0.38484296,-0.10336573,-0.08290093,-0.15087783,-0.3845078,-0.49511287,-0.49028742,-0.37191406,-0.22132674,-0.3323369,-0.36283812,-0.50168824,-0.31646758,-0.49884415,-0.11741411,-0.17184407,-0.22218148,-0.10804561,-0.21383637,-0.033032455,-0.18544845,-0.2786774,-0.051861923,-0.17870179,train,451.02386,1
2277,-0.20587555,0.053328622,-0.15209475,-0.15063195,-0.0223212,0.018576127,0.078101754,-0.39926594,-0.012287005,-0.09785845,-0.26232862,-0.12221237,-0.17401753,0.019378752,-0.37887147,-0.303274,-0.28810474,-0.21357292,-0.34442973,-0.06542588,-0.30689028,-0.16463964,-0.38153023,-0.09946157,-0.08251095,-0.15813501,-0.3859455,-0.48472372,-0.48642218,-0.36905292,-0.21667425,-0.32868782,-0.35856533,-0.50495064,-0.3143282,-0.48991165,-0.11480621,-0.17749232,-0.215241,-0.11151445,-0.20998049,-0.02725093,-0.1796265,-0.2662138,-0.04862341,-0.17246738,train,451.22202,1
2278,-0.20277874,0.052937362,-0.14989302,-0.1478378,-0.017242534,0.016626276,0.07413989,-0.39745593,-0.011660702,-0.0980955,-0.2583751,-0.11924926,-0.17507228,0.016244683,-0.37630722,-0.30189925,-0.28643543,-0.21461964,-0.3447812,-0.06841787,-0.30384225,-0.16597196,-0.38047478,-0.09831223,-0.08290823,-0.16210482,-0.38777772,-0.48497418,-0.48599356,-0.3680178,-0.21115364,-0.3261482,-0.35444352,-0.5056486,-0.31020257,-0.4843723,-0.11424505,-0.17741218,-0.2095198,-0.110438466,-0.20718533,-0.023305044,-0.1772608,-0.25973043,-0.043404397,-0.171022,train,451.4202,1
2279,-0.20483387,0.051808175,-0.15165043,-0.15140405,-0.0131461695,0.014519919,0.07540402,-0.39719856,-0.009642789,-0.09669063,-0.2624028,-0.11436741,-0.17657109,0.011609869,-0.3764984,-0.30325562,-0.2888477,-0.21697184,-0.34172302,-0.072473615,-0.3031755,-0.16922294,-0.38103032,-0.098658755,-0.080649376,-0.16119665,-0.3859408,-0.4855923,-0.49092984,-0.3690905,-0.2138253,-0.32422554,-0.35769144,-0.5040828,-0.30828434,-0.48503193,-0.11385581,-0.17870551,-0.20925078,-0.11164532,-0.20562215,-0.017253272,-0.17370132,-0.2544676,-0.045275528,-0.1692042,train,451.61835,1
2280,-0.20532562,0.05835959,-0.1512787,-0.14966798,-0.017490163,0.011390667,0.07871193,-0.40152174,-0.013296793,-0.09758738,-0.2617587,-0.11440861,-0.17309022,0.011369648,-0.38004977,-0.3059198,-0.29195154,-0.21683931,-0.3490278,-0.075756885,-0.30664933,-0.1702092,-0.38733622,-0.093405075,-0.08203316,-0.16231649,-0.38595107,-0.4903008,-0.49833566,-0.36979598,-0.21896249,-0.32245934,-0.36502844,-0.5016507,-0.311486,-0.48856747,-0.11334023,-0.17547625,-0.21688038,-0.11362529,-0.21206132,-0.02002009,-0.17986485,-0.26543397,-0.052064892,-0.16793042,train,451.81653,1
2281,-0.19700532,0.053931672,-0.15533821,-0.13168292,-0.014829557,0.015779175,0.07995558,-0.40280712,-0.012016574,-0.08987799,-0.25105134,-0.11577202,-0.16569027,0.023300374,-0.37380505,-0.30256626,-0.29059336,-0.21465422,-0.3541536,-0.07761643,-0.30070388,-0.16409706,-0.38526598,-0.0806123,-0.06854856,-0.17066878,-0.37850827,-0.4885795,-0.4902025,-0.36208656,-0.21159276,-0.3163811,-0.35855797,-0.49175307,-0.303402,-0.47724912,-0.1103328,-0.1748037,-0.2055429,-0.10889117,-0.2080191,-0.023393705,-0.17802034,-0.27209297,-0.041338556,-0.16446236,train,452.01468,1
2282,-0.202403,0.050993297,-0.15652397,-0.1428302,-0.023367532,0.015713472,0.08259341,-0.39575583,-0.013959355,-0.099458806,-0.2591917,-0.11526662,-0.16771087,0.020481935,-0.379648,-0.30235943,-0.29157,-0.21546572,-0.35212702,-0.07802281,-0.31132826,-0.16431569,-0.3818732,-0.0852065,-0.07587762,-0.16436954,-0.37955236,-0.48436236,-0.49153656,-0.36386618,-0.2206527,-0.31671554,-0.36235026,-0.491502,-0.30943534,-0.49014437,-0.11654323,-0.17256433,-0.21345143,-0.11151233,-0.20814204,-0.025494568,-0.17937651,-0.27015784,-0.04378736,-0.17073575,train,452.21283,1
2283,-0.21098848,0.05352093,-0.15564737,-0.14019686,-0.028947044,0.02003254,0.085133165,-0.3951515,-0.012903535,-0.10148492,-0.25487643,-0.115803145,-0.16354053,0.024804939,-0.38531694,-0.29988462,-0.28726247,-0.2111679,-0.34966043,-0.07633258,-0.31374067,-0.16180423,-0.38468963,-0.082037404,-0.07669236,-0.15632308,-0.38234985,-0.48898903,-0.48553872,-0.36324316,-0.21676639,-0.32272595,-0.36227307,-0.4954829,-0.30750957,-0.49124962,-0.11353483,-0.1747418,-0.2118596,-0.10592106,-0.20770663,-0.034635775,-0.18830615,-0.27207273,-0.043560207,-0.17246869,train,452.411,1
2284,-0.21211423,0.052281346,-0.15558356,-0.14049536,-0.025054619,0.019145641,0.09254235,-0.3931222,-0.0118937325,-0.09859841,-0.25923526,-0.11565918,-0.16959766,0.020540189,-0.38370174,-0.3021814,-0.2908109,-0.21585438,-0.3402142,-0.08095658,-0.31237668,-0.15856531,-0.38449606,-0.07629914,-0.073707536,-0.1564838,-0.38159603,-0.48824617,-0.49051392,-0.36302376,-0.21808678,-0.3205763,-0.36414528,-0.49716786,-0.3084719,-0.4893029,-0.11579217,-0.17381272,-0.21313655,-0.10335308,-0.20683095,-0.03272865,-0.18566582,-0.27413878,-0.043419644,-0.17452787,train,452.60916,1
2285,-0.2096265,0.049611147,-0.15853392,-0.13971789,-0.018050104,0.019687012,0.09416203,-0.39103115,-0.006617897,-0.087427646,-0.26192474,-0.11944852,-0.17583096,0.017037954,-0.3795478,-0.30652288,-0.29694143,-0.21825188,-0.34245265,-0.08271238,-0.31284863,-0.1561576,-0.38668153,-0.077683985,-0.07295689,-0.15271746,-0.37841803,-0.48963967,-0.49272645,-0.36992317,-0.2166734,-0.31963667,-0.36227387,-0.49735677,-0.3040275,-0.48489767,-0.11361104,-0.17071247,-0.21205401,-0.10401278,-0.20664033,-0.026754238,-0.18312243,-0.27522725,-0.04922458,-0.17156315,train,452.80734,1
2286,-0.20884755,0.044985,-0.16253026,-0.14240842,-0.026468866,0.019028362,0.09249732,-0.3865759,-0.013033254,-0.08514105,-0.26064333,-0.1195829,-0.17514889,0.016767533,-0.38362157,-0.30673754,-0.29749617,-0.2120037,-0.3430962,-0.0718047,-0.31526995,-0.15477544,-0.37806016,-0.08511402,-0.07641569,-0.15235047,-0.37952283,-0.48940632,-0.49080634,-0.36694548,-0.21835896,-0.32158738,-0.36130804,-0.5004314,-0.31135195,-0.49722478,-0.117761254,-0.16723397,-0.22162576,-0.11036389,-0.20577875,-0.02719751,-0.18076207,-0.27435154,-0.04797845,-0.17494497,train,453.0055,1
2287,-0.21152596,0.050409753,-0.15867235,-0.1412539,-0.026043002,0.018929489,0.0934578,-0.38790873,-0.009950429,-0.090208165,-0.2644614,-0.120625764,-0.17509708,0.019485967,-0.38476452,-0.30628318,-0.2954944,-0.21697693,-0.34084255,-0.079296604,-0.31642723,-0.15697753,-0.38030505,-0.08476563,-0.07852034,-0.15081362,-0.38089404,-0.48983398,-0.49031925,-0.36747837,-0.22138491,-0.32163447,-0.36521003,-0.49839798,-0.30784816,-0.49529833,-0.120103225,-0.16774441,-0.22050199,-0.105329275,-0.21062745,-0.03278949,-0.18450412,-0.2785933,-0.048791967,-0.1778056,train,453.20367,1
2288,-0.2137173,0.051237915,-0.16147976,-0.14072788,-0.027524792,0.015031058,0.08967872,-0.39197302,-0.014574793,-0.090146825,-0.2636214,-0.12056956,-0.17814173,0.015398283,-0.38118958,-0.3106619,-0.29348373,-0.2164928,-0.3446835,-0.07643051,-0.3168644,-0.15622634,-0.3823333,-0.07567468,-0.077478185,-0.15357101,-0.3816852,-0.48976815,-0.49600464,-0.36363456,-0.22251308,-0.32168454,-0.3630607,-0.49915612,-0.31496754,-0.492032,-0.11856122,-0.16521809,-0.22255644,-0.106243216,-0.21047106,-0.029535525,-0.18369794,-0.2772473,-0.050179765,-0.17566669,train,453.40182,1
2289,-0.21315674,0.045607667,-0.1687773,-0.12596361,-0.04320824,0.009283818,0.08854492,-0.38854462,-0.031384077,-0.10356496,-0.2556734,-0.12254004,-0.16829449,0.025103273,-0.38527635,-0.3102975,-0.2819632,-0.217471,-0.34871465,-0.09643425,-0.31898344,-0.15152538,-0.3738322,-0.0802538,-0.07647641,-0.16796425,-0.37025705,-0.49307653,-0.50392187,-0.35298595,-0.23300073,-0.31948942,-0.35911396,-0.49385846,-0.31817892,-0.5050572,-0.12469434,-0.16280475,-0.23403126,-0.11806992,-0.21859187,-0.04008714,-0.18617627,-0.28750634,-0.047004577,-0.1898972,train,453.6,1
2290,-0.21355373,0.049211513,-0.16203898,-0.12831998,-0.03218209,0.015429538,0.08482072,-0.39142868,-0.0189405,-0.09924542,-0.2609225,-0.11742491,-0.1728258,0.022285786,-0.38023946,-0.30765772,-0.2865074,-0.22050247,-0.34331042,-0.0827567,-0.3147301,-0.15751728,-0.3803142,-0.07831168,-0.07892677,-0.16068685,-0.37706625,-0.49208957,-0.4915896,-0.35696456,-0.23011756,-0.32398358,-0.36493355,-0.4927405,-0.3161528,-0.4949852,-0.11830995,-0.16582717,-0.22048523,-0.10650027,-0.21250914,-0.040441036,-0.1844919,-0.27934965,-0.048786007,-0.18227424,train,453.79816,1
2291,-0.2154674,0.048810188,-0.16274007,-0.12999879,-0.030350355,0.012516856,0.08317332,-0.3917351,-0.021701995,-0.10232534,-0.26779598,-0.123451136,-0.18104242,0.022372412,-0.37784147,-0.31202847,-0.2849616,-0.2251244,-0.34285477,-0.08739675,-0.31712872,-0.15671518,-0.37703958,-0.07704973,-0.074597806,-0.16083027,-0.372668,-0.49717796,-0.49690098,-0.3614958,-0.22995687,-0.319915,-0.3644035,-0.4919984,-0.31417802,-0.49584666,-0.119364545,-0.16912565,-0.2253708,-0.105806306,-0.21178223,-0.03407214,-0.18237711,-0.2799354,-0.047501363,-0.1824309,train,453.99634,1
2292,-0.21210708,0.051315274,-0.1655572,-0.12661237,-0.026930569,0.014932811,0.08876307,-0.38789678,-0.014074264,-0.092447735,-0.26491457,-0.12771855,-0.1852281,0.02395639,-0.3730982,-0.31291538,-0.28587842,-0.22369333,-0.34172064,-0.08266027,-0.31439692,-0.15728247,-0.3786682,-0.077412605,-0.078553155,-0.16049507,-0.37346023,-0.502239,-0.49935025,-0.36010125,-0.22559416,-0.321415,-0.36849076,-0.49189514,-0.30973378,-0.49526876,-0.11896294,-0.16345039,-0.22598411,-0.10414715,-0.21038008,-0.03435412,-0.18760854,-0.27630815,-0.049784906,-0.18101208,train,454.1945,1
2293,-0.2061213,0.050959732,-0.16230428,-0.12767233,-0.022558033,0.018980484,0.090629935,-0.38550216,-0.013982624,-0.08695899,-0.262878,-0.12481343,-0.1825894,0.020962076,-0.3725211,-0.31021324,-0.29035354,-0.2249254,-0.3392199,-0.08155319,-0.31662548,-0.15737803,-0.38530582,-0.07740142,-0.07783118,-0.15926442,-0.3754324,-0.5036435,-0.4976464,-0.36124462,-0.22654133,-0.32042664,-0.36864093,-0.48923007,-0.31069297,-0.49250218,-0.11908204,-0.1608069,-0.22574116,-0.10461196,-0.2086719,-0.034631006,-0.18498239,-0.27811062,-0.051343393,-0.17887937,train,454.39267,1
2294,-0.20713988,0.056094956,-0.16046733,-0.1312663,-0.023543525,0.021173818,0.092028454,-0.38398325,-0.01469773,-0.08841828,-0.26429498,-0.12670188,-0.17515022,0.025472883,-0.37348467,-0.31066388,-0.28991395,-0.22083938,-0.34058183,-0.08112383,-0.314122,-0.16103755,-0.3837249,-0.07255705,-0.06675996,-0.16045147,-0.37220597,-0.5003662,-0.4942636,-0.36181462,-0.22599116,-0.31831488,-0.36723995,-0.48381394,-0.30487847,-0.48712265,-0.11809404,-0.16616967,-0.22267555,-0.104229756,-0.2040861,-0.02967462,-0.1812047,-0.28063235,-0.04773689,-0.17249209,train,454.59082,1
2295,-0.21254905,0.055440452,-0.16297635,-0.13208498,-0.026436392,0.023039319,0.09620899,-0.385103,-0.010301013,-0.08889074,-0.26419705,-0.12142215,-0.17595895,0.026078917,-0.37847695,-0.3064731,-0.2898169,-0.2198048,-0.33695376,-0.07476692,-0.31476024,-0.15869409,-0.38247043,-0.07013214,-0.07015942,-0.15646926,-0.37493092,-0.4991481,-0.4926828,-0.3598087,-0.22452141,-0.3225846,-0.36935386,-0.49122435,-0.30458555,-0.49117407,-0.117558844,-0.1685974,-0.2206368,-0.10081782,-0.20210512,-0.03279511,-0.18315949,-0.27761543,-0.045625683,-0.17358135,train,454.789,1
2296,-0.2165498,0.049649704,-0.15578336,-0.13055184,-0.027004918,0.028155437,0.089050785,-0.3813169,-0.007328285,-0.08725385,-0.25827527,-0.11618429,-0.17149413,0.025031587,-0.38342527,-0.30236995,-0.2907721,-0.21399176,-0.32635742,-0.072236426,-0.3163534,-0.15720156,-0.38639328,-0.06676006,-0.06295876,-0.14905371,-0.37133086,-0.5021986,-0.48862702,-0.35598105,-0.22195294,-0.32361543,-0.36349195,-0.4894185,-0.30250552,-0.48973942,-0.11749472,-0.17064224,-0.21514158,-0.0957231,-0.20036513,-0.03923639,-0.17975369,-0.27658388,-0.045941226,-0.17564869,train,454.98715,1
2297,-0.21863344,0.050808962,-0.15294337,-0.13612998,-0.029617943,0.024619041,0.088958144,-0.38359588,-0.008486982,-0.08958517,-0.26019424,-0.11852711,-0.16852635,0.022086568,-0.38611534,-0.30400658,-0.2914221,-0.21447335,-0.3244305,-0.0732649,-0.32122356,-0.15657637,-0.38647792,-0.06855022,-0.06328285,-0.14306748,-0.3702065,-0.50091743,-0.49331808,-0.35470295,-0.2254895,-0.3233012,-0.36208504,-0.49179924,-0.30827987,-0.49202386,-0.119430795,-0.16921426,-0.21332683,-0.09490689,-0.20418549,-0.042385608,-0.17865545,-0.27914008,-0.050353944,-0.1807481,train,455.18533,1
2298,-0.21828152,0.051423807,-0.15619132,-0.13135949,-0.031847406,0.02608858,0.087065384,-0.38624322,-0.0047113933,-0.083369784,-0.25506878,-0.1214201,-0.16914631,0.027533248,-0.38520277,-0.30361205,-0.29125458,-0.2123863,-0.32472947,-0.06644638,-0.31856483,-0.15551093,-0.38497543,-0.07061167,-0.066179976,-0.14447108,-0.36797553,-0.49966183,-0.48898834,-0.35385373,-0.22212115,-0.32531855,-0.36477888,-0.49118188,-0.30258527,-0.49303424,-0.118249655,-0.16685571,-0.20953695,-0.09309022,-0.20689692,-0.045351237,-0.18103436,-0.278858,-0.053546384,-0.18021506,train,455.38348,1
2299,-0.21222472,0.04592106,-0.15521568,-0.13178588,-0.026182573,0.025596175,0.08515276,-0.37877774,-0.005734491,-0.07972127,-0.25724006,-0.12783739,-0.1749533,0.020597585,-0.37673056,-0.30620337,-0.2937005,-0.21611035,-0.321405,-0.070041835,-0.31643885,-0.1523766,-0.38386753,-0.07491439,-0.06806113,-0.1414305,-0.36496687,-0.49977937,-0.49402028,-0.3598592,-0.2217362,-0.3232749,-0.35888082,-0.49320096,-0.30540168,-0.49199542,-0.12283161,-0.16544107,-0.21445465,-0.09519467,-0.20633028,-0.041951507,-0.17984386,-0.27433422,-0.05645809,-0.17971429,train,455.58167,1
2300,-0.20325123,0.047949072,-0.14664085,-0.13835526,-0.01937332,0.028137233,0.08124913,-0.37054738,-0.00076315366,-0.071200676,-0.25471967,-0.12383863,-0.1738471,0.013477427,-0.36397994,-0.3017609,-0.29760736,-0.21413907,-0.3052755,-0.06145107,-0.31629413,-0.16053021,-0.3808061,-0.07712228,-0.06880315,-0.13791256,-0.3658395,-0.4985391,-0.488815,-0.35248506,-0.23027691,-0.320226,-0.36020598,-0.48604602,-0.30632287,-0.4913123,-0.13159856,-0.15805353,-0.20957604,-0.09089015,-0.20578688,-0.03940873,-0.16842495,-0.26825505,-0.056135394,-0.18127266,train,455.77982,1
2301,-0.20029083,0.04648481,-0.14437668,-0.13710578,-0.010526586,0.024624784,0.078121945,-0.3661488,-0.00025766157,-0.06819644,-0.25486952,-0.12106613,-0.17491917,0.007872503,-0.35561165,-0.3022643,-0.30108482,-0.2180083,-0.3006324,-0.06613556,-0.3117261,-0.1652111,-0.38341725,-0.07759085,-0.07178643,-0.13512719,-0.3651756,-0.501454,-0.49354446,-0.35212883,-0.22913504,-0.3194879,-0.3583402,-0.4861983,-0.30642265,-0.4903472,-0.13567759,-0.15070212,-0.205155,-0.087983236,-0.20767014,-0.035215177,-0.16666825,-0.26516852,-0.062529236,-0.18137014,train,455.978,1
2302,-0.18720986,0.05023695,-0.1434174,-0.13743967,-0.0057887835,0.024604797,0.08034462,-0.3640798,-0.00243939,-0.06196064,-0.24751282,-0.12202564,-0.17489012,0.008109342,-0.34890464,-0.30007726,-0.29608375,-0.22203726,-0.29924098,-0.06463681,-0.30747566,-0.16402324,-0.37798402,-0.08061574,-0.07547383,-0.13993803,-0.36401415,-0.5010622,-0.49255437,-0.35359967,-0.2251883,-0.32165647,-0.3591905,-0.48626018,-0.3016157,-0.48588964,-0.1376499,-0.14840394,-0.20230106,-0.08819641,-0.2065119,-0.032763183,-0.16421312,-0.25839663,-0.0624011,-0.17736861,train,456.17615,1
2303,-0.18340722,0.054518763,-0.13652399,-0.13452384,-0.0056893053,0.02654234,0.07474516,-0.3676561,-0.0015943991,-0.06352116,-0.23819675,-0.11367071,-0.16348924,0.010732463,-0.3476346,-0.28957608,-0.29061216,-0.21391404,-0.2961191,-0.05883992,-0.3006683,-0.165535,-0.37889788,-0.07781732,-0.074702844,-0.14213292,-0.36440003,-0.5004369,-0.48679662,-0.3460123,-0.22215965,-0.3257255,-0.3539172,-0.48763922,-0.30191484,-0.48066464,-0.1376766,-0.15038443,-0.1959133,-0.086478435,-0.20516343,-0.03925901,-0.16473386,-0.25576586,-0.05708219,-0.17340164,train,456.3743,1
2304,-0.18325332,0.05430037,-0.13708356,-0.13609987,-0.000621872,0.02382668,0.07452808,-0.36550063,-0.00051459204,-0.06113853,-0.23573327,-0.10949112,-0.16187128,0.0023155957,-0.34523553,-0.29018617,-0.29846388,-0.21664944,-0.29187799,-0.061446473,-0.29771447,-0.17099483,-0.38437673,-0.07496118,-0.07520102,-0.14100616,-0.3654974,-0.49728426,-0.4919654,-0.34701723,-0.22320575,-0.32644206,-0.35754418,-0.48820806,-0.30233327,-0.47940078,-0.14129613,-0.14682694,-0.19277753,-0.08193579,-0.20670973,-0.033930555,-0.16365087,-0.25175735,-0.062334172,-0.16885659,train,456.57248,1
