,AIBL,AIBR,ALA,ALNL,AS10,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,DA1,DA7,DA9,DB7,DVA,DVB,DVC,PDA,PHAL,PHAR,PLML,PVNL,RIBL,RIBR,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEV,SABD,SABVL,SABVR,SIADL,SIADR,SIAVL,SIAVR,SMDVL,URYDL,URYDR,URYVL,URYVR,VA1,VA11,VA12,VB11,VD13,train_test_label,time_in_seconds,tau
1686,-0.28986093,-0.18824638,-0.14857206,-0.10102072,-0.16199894,-0.22064075,-0.29770905,-0.16250063,-0.089213416,-0.27081293,-0.24144243,-0.22704923,-0.27649426,-0.38198307,-0.08918724,-0.3784983,-0.27026826,-0.051740516,-0.46770734,-0.19450484,-0.2368954,-0.34526277,-0.090731956,-0.20597684,-0.27852887,-0.13241689,0.0074412054,-0.26839492,-0.050151393,-0.050383963,-0.28626654,-0.25184458,-0.2739971,-0.103702635,-0.416757,-0.31954294,-0.27228063,-0.20776781,-0.110114634,-0.1164228,-0.1881854,-0.34234595,-0.1575146,-0.23435594,-0.39297676,-0.22842161,-0.17133138,-0.3801322,-0.17964196,-0.24623795,-0.20430452,-0.3646695,-0.08406135,-0.5151872,train,485.6975,1
1687,-0.2867315,-0.18319121,-0.14265941,-0.10297563,-0.16732457,-0.2171651,-0.29389194,-0.16212125,-0.091789216,-0.27952033,-0.24229717,-0.2302306,-0.2811435,-0.38714886,-0.0852819,-0.37764022,-0.27625376,-0.051587474,-0.4675079,-0.19031072,-0.24488598,-0.34962046,-0.09593976,-0.21241105,-0.2743188,-0.13278462,0.0053343447,-0.2707665,-0.046651788,-0.05428347,-0.28733587,-0.25279644,-0.28083155,-0.10545743,-0.42468107,-0.32043272,-0.26823503,-0.2148934,-0.115158334,-0.11392842,-0.1936147,-0.3437173,-0.15568167,-0.22892271,-0.40147698,-0.22556335,-0.1702781,-0.38201448,-0.17944977,-0.24133134,-0.20678802,-0.36910522,-0.07963894,-0.51762664,train,485.9856,1
1688,-0.28191435,-0.18484591,-0.13700189,-0.09758985,-0.16065928,-0.21342427,-0.29202852,-0.15240604,-0.09127328,-0.27313805,-0.2412717,-0.22378239,-0.28071815,-0.37080687,-0.079040214,-0.36671546,-0.26565337,-0.04513445,-0.4500963,-0.17156586,-0.25076607,-0.34147215,-0.08801248,-0.21385837,-0.28109282,-0.12031348,-0.004134274,-0.2632417,-0.04697942,-0.04423433,-0.27791402,-0.23733146,-0.26744926,-0.10540061,-0.41436234,-0.3124007,-0.2557976,-0.19843811,-0.114431374,-0.117183656,-0.17944989,-0.3369484,-0.15375875,-0.21715467,-0.38674128,-0.22209355,-0.17659725,-0.3669823,-0.1769988,-0.24070908,-0.21224159,-0.35601878,-0.07503614,-0.5113187,train,486.27368,1
1689,-0.27905697,-0.18684515,-0.13836133,-0.09381726,-0.15545602,-0.2140854,-0.28830823,-0.14948663,-0.0901452,-0.2645977,-0.2388961,-0.21879318,-0.27012098,-0.36032474,-0.08468242,-0.36137348,-0.2659667,-0.044182416,-0.44317955,-0.17148587,-0.24685454,-0.33554134,-0.085840106,-0.20833829,-0.28000653,-0.11944919,0.00022204488,-0.25863636,-0.048112683,-0.042383976,-0.28023222,-0.23421906,-0.2638713,-0.10599465,-0.41490418,-0.30789936,-0.2525357,-0.19473472,-0.11896084,-0.1177167,-0.1770893,-0.328255,-0.15028721,-0.21851455,-0.3758484,-0.22562927,-0.17263912,-0.36154097,-0.17596598,-0.239911,-0.2074092,-0.35504735,-0.07081254,-0.50989914,train,486.56174,1
1690,-0.2735478,-0.1816352,-0.1350262,-0.09231262,-0.15623285,-0.21389046,-0.2825216,-0.14486301,-0.084152274,-0.2628669,-0.23258808,-0.21300721,-0.26304477,-0.3530123,-0.084165595,-0.3559093,-0.26127172,-0.041740213,-0.44056457,-0.17261048,-0.24739116,-0.3303985,-0.080842264,-0.20377669,-0.28043127,-0.116694935,0.0019021869,-0.25430262,-0.048394836,-0.044153754,-0.27644238,-0.22959386,-0.26128566,-0.10829499,-0.40942731,-0.3037656,-0.25401133,-0.18793194,-0.11898116,-0.118143335,-0.17535162,-0.32335553,-0.15238908,-0.21399972,-0.37079734,-0.22327687,-0.17083701,-0.35819423,-0.17512685,-0.2378315,-0.21009105,-0.35115886,-0.073056795,-0.4991873,train,486.84982,1
1691,-0.28045085,-0.18247306,-0.1404669,-0.09338106,-0.16327961,-0.21747261,-0.28410232,-0.14946957,-0.082887925,-0.26674652,-0.23424216,-0.21406636,-0.26454255,-0.36033374,-0.08634191,-0.3644315,-0.26657277,-0.040455174,-0.45448554,-0.17775287,-0.24540809,-0.33874744,-0.08611887,-0.21187639,-0.27710116,-0.11724062,0.0035542198,-0.2630045,-0.046857473,-0.046490632,-0.27742216,-0.23415358,-0.26456276,-0.10688717,-0.4140824,-0.30475536,-0.25470412,-0.19569549,-0.11600937,-0.12167622,-0.18534133,-0.3240283,-0.15185072,-0.21835998,-0.37203014,-0.22263142,-0.1684093,-0.359362,-0.17709294,-0.2370178,-0.21155952,-0.3556214,-0.08001589,-0.5036946,train,487.1379,1
1692,-0.2835264,-0.1865999,-0.13905676,-0.09038703,-0.15975197,-0.22035274,-0.2796772,-0.1453579,-0.083172314,-0.2579725,-0.23660152,-0.21149656,-0.25616425,-0.35632828,-0.08812078,-0.3637803,-0.26878026,-0.047202285,-0.45065612,-0.17711405,-0.24173054,-0.33094686,-0.082093716,-0.21109578,-0.27253905,-0.117605805,0.010833229,-0.26245517,-0.04358557,-0.047573373,-0.27661774,-0.23340924,-0.26500902,-0.10133767,-0.41539225,-0.30134526,-0.2564227,-0.18888631,-0.11766734,-0.118342414,-0.18310528,-0.32595515,-0.15075535,-0.21631153,-0.36986566,-0.22938134,-0.16550058,-0.36457148,-0.17786594,-0.23929101,-0.21264523,-0.35288417,-0.08208809,-0.5067295,train,487.426,1
1693,-0.28421178,-0.18227738,-0.14752036,-0.09276757,-0.16055362,-0.2205553,-0.2838068,-0.14541002,-0.07820086,-0.25961903,-0.23658863,-0.21541646,-0.25576344,-0.3591904,-0.09040782,-0.37152395,-0.27151632,-0.043743316,-0.45996732,-0.17661217,-0.2404,-0.33701006,-0.082637295,-0.21299183,-0.27377442,-0.11380809,0.012785784,-0.26310807,-0.04263489,-0.04564692,-0.27783674,-0.24328102,-0.2657024,-0.101675004,-0.41499603,-0.30975333,-0.25680155,-0.18720356,-0.111133784,-0.11491154,-0.1858784,-0.32465824,-0.15344186,-0.22187199,-0.37104607,-0.22813126,-0.16809356,-0.3701369,-0.17782721,-0.24215174,-0.21059003,-0.36092514,-0.086548515,-0.5064076,train,487.71405,1
1694,-0.28444675,-0.18307684,-0.14992546,-0.092921995,-0.1693345,-0.22422285,-0.28489846,-0.15109427,-0.07207294,-0.26465106,-0.23811173,-0.22035575,-0.2550969,-0.36939284,-0.090913825,-0.3802923,-0.2731428,-0.045441996,-0.47111368,-0.18494542,-0.24605188,-0.3394116,-0.083027855,-0.21617207,-0.27510813,-0.11800178,0.016787278,-0.26935273,-0.043550313,-0.04717776,-0.27910623,-0.24778135,-0.26715177,-0.099955276,-0.42793548,-0.31642854,-0.26060158,-0.19488141,-0.11080651,-0.112938404,-0.19027248,-0.3260147,-0.15329008,-0.22639771,-0.3740261,-0.22624384,-0.1610947,-0.37726676,-0.17932433,-0.23700291,-0.21256131,-0.37103063,-0.088098586,-0.51376766,train,488.00214,1
1695,-0.28977764,-0.18441185,-0.15455467,-0.10296108,-0.17208602,-0.2300152,-0.28497452,-0.1547137,-0.07111167,-0.27433366,-0.24703743,-0.22843295,-0.2584448,-0.36951262,-0.092634015,-0.3785181,-0.27898672,-0.050032344,-0.47459525,-0.17753927,-0.24695566,-0.3475385,-0.081864186,-0.22857448,-0.27299854,-0.11524812,0.021731362,-0.2747007,-0.0402251,-0.05265651,-0.27366626,-0.24425705,-0.27876064,-0.09933287,-0.4304368,-0.32042557,-0.27350375,-0.19270894,-0.11274037,-0.1030409,-0.19936085,-0.33028328,-0.1552202,-0.2280677,-0.38250977,-0.22698298,-0.16329506,-0.39039797,-0.18720537,-0.23236871,-0.20866075,-0.36940402,-0.08303488,-0.5176786,train,488.29022,1
1696,-0.29065213,-0.19501379,-0.15535156,-0.09449576,-0.17236373,-0.23014084,-0.28431827,-0.15184563,-0.0778245,-0.2767107,-0.24219617,-0.23028356,-0.26184744,-0.3648847,-0.08743185,-0.37947243,-0.27698773,-0.055600855,-0.47222245,-0.17223914,-0.2551371,-0.34565616,-0.085143946,-0.23108816,-0.27687356,-0.1114826,0.015044812,-0.27818146,-0.034975402,-0.05534175,-0.26386255,-0.23785688,-0.27562404,-0.09790836,-0.4352936,-0.31625015,-0.27075413,-0.19140857,-0.11406618,-0.10958163,-0.19235499,-0.33088005,-0.15334709,-0.21982354,-0.38465694,-0.22340018,-0.16305803,-0.3806414,-0.18509671,-0.23778921,-0.21180649,-0.36555594,-0.08360484,-0.525123,train,488.57828,1
1697,-0.28896,-0.19199352,-0.14998677,-0.094443366,-0.17176516,-0.22715397,-0.2786527,-0.14845757,-0.073592894,-0.27643573,-0.23789084,-0.22679532,-0.25440222,-0.36274064,-0.08801911,-0.37701258,-0.2721457,-0.050426904,-0.4714799,-0.17359689,-0.25346205,-0.3411999,-0.08335156,-0.2278187,-0.27890953,-0.11364121,0.013854555,-0.27669394,-0.035251226,-0.057844285,-0.2652396,-0.23792471,-0.27131012,-0.09977476,-0.43490982,-0.3185047,-0.26700824,-0.1860175,-0.11578749,-0.111395285,-0.19117837,-0.3264218,-0.15050697,-0.22103022,-0.37507784,-0.22441237,-0.16039234,-0.37546375,-0.18893528,-0.23625606,-0.20978406,-0.36744422,-0.08337419,-0.52061635,train,488.86636,1
1698,-0.2865739,-0.1924204,-0.14955297,-0.09881493,-0.17050613,-0.22626731,-0.27843904,-0.14733435,-0.078205846,-0.276375,-0.23782896,-0.22603029,-0.2540267,-0.36376643,-0.08683324,-0.37619612,-0.2778461,-0.050656434,-0.4685493,-0.16188288,-0.2552999,-0.34592563,-0.085038625,-0.23102736,-0.2762084,-0.109928265,0.011029993,-0.2796511,-0.02982413,-0.0545995,-0.26778907,-0.24153434,-0.27390006,-0.09724185,-0.43407142,-0.3204667,-0.26203358,-0.18490571,-0.116114005,-0.103699476,-0.19387834,-0.33018285,-0.14881371,-0.21733095,-0.37704837,-0.22507861,-0.16729087,-0.37907165,-0.19049808,-0.22816455,-0.21161927,-0.36667287,-0.07833677,-0.52348113,train,489.15445,1
1699,-0.2773918,-0.18204042,-0.13751663,-0.08294576,-0.16554086,-0.2220654,-0.26785594,-0.1427629,-0.075506575,-0.2757884,-0.22991143,-0.21390432,-0.23625231,-0.35175383,-0.08459113,-0.37780905,-0.2744304,-0.04742365,-0.45782542,-0.16210604,-0.25668347,-0.34240684,-0.085185125,-0.22399041,-0.2763597,-0.10373902,0.01221298,-0.28018433,-0.025553193,-0.059186637,-0.26442504,-0.24429329,-0.26547712,-0.10325602,-0.43049142,-0.31675196,-0.2524752,-0.18112195,-0.12198378,-0.11069058,-0.19080478,-0.32618317,-0.14372881,-0.21957135,-0.35716757,-0.22346106,-0.15504289,-0.37138024,-0.18833916,-0.23170276,-0.22031662,-0.37058657,-0.07791916,-0.51749647,train,489.4425,1
1700,-0.27347788,-0.17663625,-0.13088459,-0.075105004,-0.15782857,-0.21996228,-0.26435125,-0.13596252,-0.07660072,-0.27201128,-0.23128004,-0.20731926,-0.22592795,-0.3394542,-0.0862809,-0.37272736,-0.26991332,-0.040927183,-0.4422878,-0.15744223,-0.2518588,-0.3404308,-0.08091633,-0.22289377,-0.27633086,-0.09151369,0.006866537,-0.27123648,-0.0236433,-0.05708958,-0.2591875,-0.24213342,-0.25468388,-0.105201416,-0.41759884,-0.31385463,-0.2469796,-0.16639245,-0.11189461,-0.11253321,-0.17614879,-0.32057083,-0.14253007,-0.21515612,-0.34573036,-0.22929484,-0.15468594,-0.36691213,-0.19099165,-0.2375299,-0.23161528,-0.368644,-0.07464774,-0.5132112,train,489.7306,1
1701,-0.26794407,-0.1771716,-0.13069902,-0.0731412,-0.16132973,-0.2213904,-0.2641152,-0.13160422,-0.072269715,-0.26452917,-0.2285298,-0.21091029,-0.22385438,-0.34125766,-0.09458299,-0.369188,-0.2754748,-0.032869805,-0.4440292,-0.15519923,-0.24935111,-0.3372043,-0.08019068,-0.22633344,-0.27356708,-0.08624771,0.01088481,-0.27178222,-0.02559306,-0.05825407,-0.26242688,-0.2440855,-0.2534847,-0.11178523,-0.41363212,-0.3183132,-0.24478957,-0.16888821,-0.110423565,-0.1161814,-0.1783211,-0.32207018,-0.13664111,-0.21731658,-0.34361827,-0.23641099,-0.15009685,-0.37513375,-0.19178697,-0.23370734,-0.23001924,-0.3728389,-0.07057998,-0.51113516,train,490.01868,1
1702,-0.26899123,-0.17121841,-0.13365225,-0.07557753,-0.16836853,-0.22284117,-0.2640329,-0.1336643,-0.06056745,-0.26740918,-0.23008782,-0.21355063,-0.21726145,-0.34595814,-0.096636355,-0.37243432,-0.28005213,-0.035059385,-0.45022923,-0.1596298,-0.24920598,-0.337206,-0.0750944,-0.22356412,-0.27426875,-0.0940738,0.017373296,-0.27419287,-0.026175791,-0.062256943,-0.26172134,-0.24672218,-0.2517703,-0.114192985,-0.4161455,-0.32070678,-0.2511948,-0.17106551,-0.11404489,-0.11851233,-0.18254606,-0.32773584,-0.13702387,-0.22923426,-0.34971055,-0.23748371,-0.14268368,-0.38826197,-0.19432843,-0.23210835,-0.22576103,-0.37381494,-0.07397423,-0.5090122,train,490.30676,1
1703,-0.2807593,-0.16696548,-0.14249356,-0.08533101,-0.17900956,-0.22484167,-0.27667117,-0.14393324,-0.054766923,-0.2788189,-0.237304,-0.22202367,-0.23157461,-0.37212577,-0.10005159,-0.3874414,-0.28395844,-0.03759138,-0.46901,-0.17213333,-0.2549638,-0.34437346,-0.07307015,-0.22667494,-0.27747813,-0.1112463,0.01355288,-0.2784533,-0.032520402,-0.058804594,-0.26351413,-0.25286087,-0.25442186,-0.11321759,-0.4267367,-0.33526906,-0.26425838,-0.180679,-0.10678267,-0.117022716,-0.18552648,-0.3345763,-0.14375134,-0.24654825,-0.36609516,-0.23764424,-0.14847246,-0.396605,-0.1918636,-0.23227634,-0.21680516,-0.3821876,-0.081169724,-0.5165112,train,490.59482,1
1704,-0.28207448,-0.16813943,-0.13674967,-0.08846995,-0.1795439,-0.22379793,-0.27936065,-0.14680614,-0.058285203,-0.2767109,-0.2356517,-0.2239714,-0.23524854,-0.3818836,-0.101064585,-0.39085498,-0.2885033,-0.039341357,-0.4693213,-0.17402185,-0.25586122,-0.34119803,-0.08264865,-0.22539344,-0.27211776,-0.113196194,0.010525291,-0.27807754,-0.03402306,-0.057807826,-0.26916683,-0.25272816,-0.25898877,-0.110993,-0.4286843,-0.34083116,-0.26456806,-0.18632413,-0.10634993,-0.11619863,-0.18383431,-0.33947048,-0.14074035,-0.24916257,-0.36826816,-0.23950794,-0.14894867,-0.40123633,-0.19101444,-0.2355552,-0.22003233,-0.38486224,-0.08528991,-0.5186871,train,490.8829,1
1705,-0.27877697,-0.17597698,-0.14071298,-0.08894575,-0.17720358,-0.2242889,-0.2751742,-0.15129365,-0.06417201,-0.27284157,-0.23009354,-0.22859302,-0.23246787,-0.3776986,-0.09912063,-0.38655928,-0.2902869,-0.04501727,-0.46481377,-0.17147225,-0.25940317,-0.3373644,-0.08178917,-0.21875206,-0.27289435,-0.11490563,0.005341896,-0.28122103,-0.034478776,-0.054763056,-0.26862168,-0.25419423,-0.2561968,-0.10644558,-0.43139377,-0.32909817,-0.25857887,-0.18868172,-0.1117003,-0.11508527,-0.18010417,-0.3393998,-0.1359656,-0.24372192,-0.3668373,-0.23637404,-0.14588866,-0.3925323,-0.19224079,-0.23307368,-0.21667013,-0.38247234,-0.07868443,-0.5206908,train,491.171,1
1706,-0.2856982,-0.17278767,-0.13478789,-0.0913419,-0.1734229,-0.22102486,-0.27852207,-0.16124073,-0.06566213,-0.28451967,-0.23309298,-0.23167995,-0.24455689,-0.38806707,-0.09027542,-0.38938794,-0.28811088,-0.04518236,-0.46711105,-0.1776987,-0.2589131,-0.3439371,-0.09167237,-0.2260944,-0.26644537,-0.124366656,0.0014781123,-0.2879187,-0.0317819,-0.061922237,-0.26527235,-0.25266826,-0.25748047,-0.10501185,-0.43606013,-0.33243006,-0.26279145,-0.19456545,-0.113083094,-0.11948463,-0.18227795,-0.34461188,-0.13779232,-0.24628364,-0.3771066,-0.23324153,-0.14790404,-0.39350492,-0.1908629,-0.236551,-0.21846344,-0.38415414,-0.079778865,-0.53078955,train,491.45905,1
1707,-0.28403434,-0.17076239,-0.13582502,-0.09295329,-0.16250198,-0.22234735,-0.28001532,-0.15691046,-0.06602283,-0.27606487,-0.23595917,-0.22466338,-0.23782025,-0.3873805,-0.097999446,-0.38517419,-0.28780207,-0.04654495,-0.46230233,-0.17755952,-0.24901092,-0.338435,-0.09093066,-0.22084501,-0.26793253,-0.122434415,0.006885364,-0.2758517,-0.035747167,-0.057113685,-0.27681878,-0.2527923,-0.25435176,-0.10380052,-0.43172005,-0.3362923,-0.262214,-0.19285375,-0.110308364,-0.11923127,-0.17693987,-0.34282163,-0.14052667,-0.24504103,-0.37267163,-0.23208065,-0.14856675,-0.39398378,-0.18681447,-0.23743498,-0.22127753,-0.3856579,-0.08269984,-0.5227945,train,491.74713,1
1708,-0.2853892,-0.17127375,-0.14224732,-0.0939319,-0.1659705,-0.22179417,-0.27612025,-0.15505126,-0.060358137,-0.27740234,-0.23216048,-0.22409192,-0.2301682,-0.37986353,-0.09732787,-0.38332155,-0.2867567,-0.045480255,-0.46042407,-0.17508821,-0.24825561,-0.33376104,-0.08550679,-0.21725678,-0.26932564,-0.11984498,0.0076749204,-0.27226734,-0.03958773,-0.05621031,-0.27301043,-0.24469067,-0.25425494,-0.105372116,-0.42857346,-0.33164728,-0.26354718,-0.18507028,-0.11183639,-0.124807015,-0.17688864,-0.33849713,-0.14263162,-0.24294154,-0.36615866,-0.23188701,-0.15020648,-0.3883676,-0.18551615,-0.2379459,-0.21189097,-0.37998122,-0.08281306,-0.51476485,train,492.03522,1
1709,-0.28636092,-0.1698703,-0.14727908,-0.09148924,-0.16581099,-0.22371952,-0.26744694,-0.1540328,-0.05902444,-0.27066332,-0.22640781,-0.22710049,-0.22350216,-0.36920163,-0.09706307,-0.38136208,-0.29195285,-0.052944113,-0.46167034,-0.17520536,-0.25433785,-0.32940507,-0.08040904,-0.21751088,-0.26875347,-0.12083498,0.012065462,-0.27845365,-0.038626574,-0.05911526,-0.2661725,-0.24470426,-0.2572239,-0.099354655,-0.43782938,-0.3278154,-0.26428246,-0.18194588,-0.11849412,-0.119411886,-0.18377991,-0.33696944,-0.14708428,-0.24617882,-0.36612093,-0.22938126,-0.14630744,-0.3869271,-0.17973593,-0.23636404,-0.20522194,-0.37732124,-0.08442922,-0.5104374,train,492.32327,1
1710,-0.288956,-0.16138494,-0.14340462,-0.09192259,-0.16542576,-0.22100195,-0.26932955,-0.15647966,-0.059780054,-0.27858028,-0.23143564,-0.22374344,-0.22331181,-0.37569767,-0.09860342,-0.38800135,-0.28998518,-0.0504842,-0.4640453,-0.17780942,-0.25092262,-0.3365942,-0.08801598,-0.22623211,-0.26166147,-0.1210311,0.013687805,-0.28228477,-0.035977967,-0.06366542,-0.2665942,-0.25215846,-0.26002103,-0.09892754,-0.44054705,-0.33523107,-0.26228812,-0.18958169,-0.11556409,-0.11576562,-0.19174427,-0.33918864,-0.14838903,-0.24913122,-0.3682791,-0.22556666,-0.14603554,-0.38849536,-0.17514601,-0.23017332,-0.20877612,-0.38594794,-0.08235206,-0.51101416,train,492.61136,1
1711,-0.28762537,-0.16794606,-0.1456487,-0.08979951,-0.16568278,-0.22014655,-0.27001882,-0.15089026,-0.06732444,-0.27492702,-0.22943503,-0.2257716,-0.22643507,-0.3641047,-0.09023227,-0.3849325,-0.28367046,-0.05223904,-0.4577183,-0.17213029,-0.2541879,-0.33188862,-0.083746225,-0.21826166,-0.26702592,-0.11828912,0.0031977086,-0.2859444,-0.034237944,-0.056575343,-0.25653803,-0.24576347,-0.25193346,-0.09536991,-0.43006763,-0.32702073,-0.2598884,-0.17694993,-0.10826816,-0.11222195,-0.17907792,-0.33772188,-0.1532207,-0.23947506,-0.37066257,-0.22131582,-0.14971185,-0.38115126,-0.17262776,-0.23638356,-0.20679021,-0.36918253,-0.08376984,-0.5091948,train,492.89944,1
1712,-0.2863844,-0.17060965,-0.14956358,-0.08700587,-0.15680602,-0.21416989,-0.27039906,-0.14637995,-0.07140653,-0.2685223,-0.23207161,-0.22111145,-0.21114855,-0.3542789,-0.092862144,-0.38533217,-0.2758153,-0.054628532,-0.45399982,-0.18168345,-0.24558938,-0.3229847,-0.0882897,-0.2103683,-0.2651454,-0.117298454,0.0065116887,-0.28242254,-0.035526164,-0.058870945,-0.25889736,-0.2455367,-0.2470048,-0.08918808,-0.4227539,-0.33085465,-0.25702143,-0.17092246,-0.10441233,-0.113632694,-0.17723331,-0.33554375,-0.15507099,-0.23687397,-0.3627973,-0.21702094,-0.14436203,-0.37507087,-0.1626818,-0.24703664,-0.20508987,-0.36611158,-0.09367772,-0.5030492,train,493.18753,1
1713,-0.29049224,-0.16392301,-0.14131147,-0.09080161,-0.16528507,-0.21589121,-0.2673759,-0.15070684,-0.056798466,-0.28523782,-0.23154971,-0.23022893,-0.22264329,-0.3696828,-0.08857163,-0.38801116,-0.27089983,-0.050171312,-0.4584893,-0.17715435,-0.2568806,-0.32897872,-0.08602341,-0.22774327,-0.26622155,-0.11773704,0.0044648,-0.2849947,-0.0377174,-0.06028075,-0.24678817,-0.23471214,-0.2524341,-0.09597528,-0.43077743,-0.33755946,-0.26650357,-0.17256866,-0.110941574,-0.11567126,-0.18423566,-0.3397479,-0.15518911,-0.23763652,-0.36555064,-0.2151335,-0.14950842,-0.3779401,-0.16681203,-0.23408043,-0.20031886,-0.36869216,-0.085005075,-0.5045095,train,493.4756,1
1714,-0.29173425,-0.16678254,-0.1469205,-0.09776063,-0.16465198,-0.21639302,-0.27424675,-0.15378629,-0.060474474,-0.28833446,-0.2419765,-0.23623717,-0.22800905,-0.3746672,-0.0922981,-0.38763857,-0.2740661,-0.057488378,-0.4620747,-0.17565048,-0.2564531,-0.3316243,-0.08592246,-0.23232698,-0.2737915,-0.12241249,0.0035340018,-0.28489238,-0.038250744,-0.05988179,-0.24923143,-0.23554449,-0.25323647,-0.09540179,-0.4364641,-0.3439413,-0.2740944,-0.17655863,-0.112442985,-0.11400661,-0.18310699,-0.34586573,-0.1543781,-0.23493569,-0.3730316,-0.21799591,-0.1474925,-0.3821004,-0.1671431,-0.23466131,-0.19446328,-0.37011856,-0.08834085,-0.51209486,train,493.76367,1
1715,-0.29153004,-0.15528737,-0.15252829,-0.100296594,-0.16431648,-0.21552905,-0.27462113,-0.15581703,-0.055350114,-0.28954068,-0.24382585,-0.23780608,-0.22727461,-0.38215113,-0.100074075,-0.3969836,-0.28172064,-0.062248576,-0.46924937,-0.17858733,-0.25650647,-0.33282638,-0.08166321,-0.2297833,-0.27763662,-0.12439534,0.010596294,-0.2783088,-0.037767343,-0.059045486,-0.25789854,-0.24848042,-0.2585155,-0.09822642,-0.4478258,-0.35544255,-0.28156036,-0.17985326,-0.11186752,-0.10790784,-0.1866909,-0.3437326,-0.1605031,-0.24041642,-0.3791515,-0.22199412,-0.14787856,-0.39118388,-0.16785374,-0.23806883,-0.19428465,-0.3799668,-0.094695374,-0.5111447,train,494.05176,1
1716,-0.2966452,-0.14723338,-0.15765765,-0.09946885,-0.16589731,-0.21415615,-0.27828044,-0.16206928,-0.056927085,-0.2904641,-0.24714582,-0.23466104,-0.22391932,-0.3925264,-0.108997054,-0.40717468,-0.2858981,-0.06575835,-0.4772777,-0.18716046,-0.25435436,-0.33670622,-0.084826484,-0.23229644,-0.274159,-0.1278238,0.019174635,-0.2756461,-0.04069888,-0.06298837,-0.26847738,-0.26403907,-0.26416573,-0.09956478,-0.45577052,-0.36658832,-0.2839373,-0.18937987,-0.11160206,-0.10651821,-0.19803411,-0.3464224,-0.16191791,-0.25086355,-0.37745327,-0.22083777,-0.14467506,-0.39476982,-0.16758153,-0.24013576,-0.1933777,-0.3941105,-0.099243864,-0.50795317,train,494.3398,1
1717,-0.29330418,-0.14554565,-0.14662747,-0.10157711,-0.16505906,-0.21400347,-0.27569675,-0.16464545,-0.054679234,-0.29519996,-0.24358627,-0.23410735,-0.23259239,-0.39350945,-0.096312925,-0.4032544,-0.28580636,-0.06397943,-0.4729578,-0.18360837,-0.26012552,-0.33936736,-0.08629921,-0.2327601,-0.27531856,-0.12774028,0.011684823,-0.28016025,-0.039171055,-0.06144195,-0.26549172,-0.25997245,-0.26365513,-0.10157185,-0.45438257,-0.36143023,-0.2841065,-0.18541594,-0.114335716,-0.104707606,-0.194344,-0.34825057,-0.16192928,-0.24756457,-0.37886688,-0.22216113,-0.14824513,-0.39559335,-0.1725387,-0.23592545,-0.19821703,-0.38838512,-0.09841419,-0.51162,train,494.6279,1
1718,-0.29359987,-0.1486792,-0.14823443,-0.105361775,-0.16989483,-0.2174541,-0.27271616,-0.16108459,-0.055031206,-0.29610938,-0.24214877,-0.23326448,-0.23815191,-0.40052247,-0.09391294,-0.40056062,-0.29026893,-0.061376173,-0.4796102,-0.18942009,-0.26203248,-0.3481071,-0.08485841,-0.2292962,-0.2675468,-0.13639289,0.02183063,-0.29189044,-0.036553793,-0.06692427,-0.2692466,-0.26456997,-0.27040294,-0.1058914,-0.46083477,-0.34923178,-0.28234953,-0.1905263,-0.12356734,-0.10437906,-0.20141834,-0.348759,-0.15750387,-0.25355008,-0.37977475,-0.22154373,-0.14931953,-0.3964302,-0.17865478,-0.23715678,-0.19415763,-0.39179242,-0.094900034,-0.5180572,train,494.916,1
1719,-0.28977567,-0.15030761,-0.14292315,-0.10114613,-0.16800177,-0.21930824,-0.27854174,-0.16310829,-0.054326314,-0.29466206,-0.24332607,-0.22202706,-0.24028447,-0.39734247,-0.10142078,-0.39643708,-0.28603926,-0.05274528,-0.47501886,-0.19758375,-0.25601295,-0.34416124,-0.0879012,-0.2303116,-0.27115586,-0.12850623,0.020277286,-0.2821223,-0.047622204,-0.066170804,-0.27599216,-0.25756705,-0.2683572,-0.11707215,-0.44412246,-0.3507744,-0.28884816,-0.19659275,-0.12070596,-0.117288694,-0.20024067,-0.3462665,-0.15421581,-0.25204545,-0.36948967,-0.22681522,-0.14388156,-0.39063352,-0.17958784,-0.23779148,-0.19942424,-0.39293307,-0.09502445,-0.51004136,train,495.20404,1
1720,-0.29038003,-0.15505649,-0.14543329,-0.10310157,-0.15567917,-0.21524271,-0.27609056,-0.15881574,-0.06014463,-0.28293964,-0.24199486,-0.2206972,-0.23348996,-0.3848924,-0.100629814,-0.3890471,-0.27962965,-0.0547697,-0.457718,-0.19075078,-0.2508012,-0.33649927,-0.083211064,-0.2181353,-0.2714491,-0.12756033,0.015073019,-0.2770864,-0.045801975,-0.058075856,-0.27474537,-0.25406578,-0.26258993,-0.11140169,-0.43394515,-0.33814055,-0.28215843,-0.18161847,-0.12360966,-0.115292385,-0.1862886,-0.34253082,-0.15260589,-0.24693485,-0.36585668,-0.23037021,-0.15033564,-0.38271603,-0.18296608,-0.24401678,-0.1945506,-0.37719375,-0.0946976,-0.5086697,train,495.49213,1
